Time_Step,Exit3_Mean,Exit3_SD,Exit4_Mean,Exit4_SD,Exit_flow3_Mean,Exit_flow3_SD,Exit_flow4_Mean,Exit_flow4_SD
570,14.5,2.392590603492032,14.34,2.973419662576394,0.02,0.14142135623730945,0.02,0.14142135623730942
571,14.52,2.3667768490208836,14.34,2.973419662576394,0.02,0.1414213562373095,0.0,0.0
572,14.52,2.3667768490208836,14.38,2.982192044076823,0.0,0.0,0.04,0.19794866372215744
573,14.52,2.3667768490208836,14.38,2.982192044076823,0.0,0.0,0.0,0.0
574,14.54,2.366518151898545,14.4,3.0438965360946453,0.02,0.14142135623730942,0.02,0.14142135623730934
575,14.54,2.366518151898545,14.4,3.0438965360946453,0.0,0.0,0.0,0.0
576,14.54,2.366518151898545,14.42,3.057877081391265,0.0,0.0,0.02,0.14142135623730942
577,14.54,2.366518151898545,14.5,2.9846546308251685,0.0,0.0,0.08,0.2740475156178698
578,14.54,2.366518151898545,14.56,2.9634508290718333,0.0,0.0,0.06,0.23989793748209526
579,14.54,2.366518151898545,14.64,2.9744490143176954,0.0,0.0,0.08,0.2740475156178699
580,14.62,2.363756954252173,14.64,2.9744490143176954,0.08,0.2740475156178698,0.0,0.0
581,14.64,2.3969368207044965,14.66,2.9596607637928183,0.02,0.14142135623730948,0.02,0.14142135623730945
582,14.64,2.3969368207044965,14.66,2.9596607637928183,0.0,0.0,0.0,0.0
583,14.66,2.41263679954746,14.68,2.965378456075227,0.02,0.14142135623730948,0.02,0.14142135623730945
584,14.66,2.41263679954746,14.7,2.9571773634977787,0.0,0.0,0.02,0.14142135623730942
585,14.66,2.41263679954746,14.74,3.0156733434318976,0.0,0.0,0.04,0.1979486637221575
586,14.68,2.3942107045870427,14.78,3.0121522578531454,0.02,0.1414213562373094,0.04,0.19794866372215753
587,14.68,2.3942107045870427,14.8,3.0101867865293546,0.0,0.0,0.02,0.1414213562373095
588,14.72,2.407810420362899,14.82,2.9944847262108736,0.04,0.1979486637221575,0.02,0.14142135623730942
589,14.74,2.3973624963228883,14.84,2.9717032840045228,0.02,0.1414213562373094,0.02,0.14142135623730942
590,14.76,2.4037385847203656,14.86,2.9624176557917936,0.02,0.14142135623730945,0.02,0.14142135623730942
591,14.8,2.3647064796066934,14.86,2.9624176557917936,0.04,0.19794866372215753,0.0,0.0
592,14.8,2.3647064796066934,14.9,2.9502680611519123,0.0,0.0,0.04,0.1979486637221575
593,14.86,2.407556132390737,14.9,2.9502680611519123,0.06,0.2398979374820953,0.0,0.0
594,14.9,2.4264696787804323,14.94,2.9651719845498317,0.04,0.19794866372215744,0.04,0.1979486637221575
595,14.92,2.4398059474524794,14.94,2.9651719845498317,0.02,0.14142135623730948,0.0,0.0
596,14.94,2.4529033193090903,14.96,2.948261334746156,0.02,0.14142135623730942,0.02,0.1414213562373095
597,14.94,2.4529033193090903,14.98,2.938068225545347,0.0,0.0,0.02,0.14142135623730942
598,14.94,2.4529033193090903,14.98,2.938068225545347,0.0,0.0,0.0,0.0
599,14.96,2.424029366024046,15.0,2.9346626548820196,0.02,0.14142135623730948,0.02,0.14142135623730942
600,14.98,2.4284873935040645,15.0,2.9346626548820196,0.02,0.14142135623730936,0.0,0.0
601,14.98,2.4284873935040645,15.0,2.9346626548820196,0.0,0.0,0.0,0.0
602,14.98,2.4284873935040645,15.02,2.9380682255453476,0.0,0.0,0.02,0.14142135623730948
603,15.02,2.445236936059447,15.04,2.9274213769745128,0.04,0.1979486637221575,0.02,0.14142135623730945
604,15.02,2.445236936059447,15.04,2.9274213769745128,0.0,0.0,0.0,0.0
605,15.08,2.4061146595916916,15.04,2.9274213769745128,0.06,0.23989793748209526,0.0,0.0
606,15.1,2.4180444114015365,15.04,2.9274213769745128,0.02,0.1414213562373094,0.0,0.0
607,15.1,2.4180444114015365,15.04,2.9274213769745128,0.0,0.0,0.0,0.0
608,15.12,2.4128905520819903,15.06,2.9095900545805917,0.02,0.14142135623730934,0.02,0.14142135623730948
609,15.12,2.4128905520819903,15.1,2.887340418772534,0.0,0.0,0.04,0.19794866372215747
610,15.12,2.4128905520819903,15.1,2.887340418772534,0.0,0.0,0.0,0.0
611,15.24,2.4290755779236894,15.12,2.9041841736167004,0.12,0.32826072265931605,0.02,0.1414213562373094
612,15.26,2.380276094429864,15.14,2.90678305951821,0.02,0.14142135623730934,0.02,0.14142135623730942
613,15.26,2.380276094429864,15.16,2.8739505626810447,0.0,0.0,0.02,0.14142135623730942
614,15.26,2.380276094429864,15.16,2.8739505626810447,0.0,0.0,0.0,0.0
615,15.26,2.380276094429864,15.16,2.8739505626810447,0.0,0.0,0.0,0.0
616,15.32,2.377101647994456,15.16,2.8739505626810447,0.06,0.23989793748209523,0.0,0.0
617,15.32,2.377101647994456,15.16,2.8739505626810447,0.0,0.0,0.0,0.0
618,15.34,2.3785607035365235,15.16,2.8739505626810447,0.02,0.14142135623730934,0.0,0.0
619,15.34,2.3785607035365235,15.16,2.8739505626810447,0.0,0.0,0.0,0.0
620,15.36,2.3712564481424496,15.18,2.8620671849955883,0.02,0.14142135623730945,0.02,0.14142135623730948
621,15.36,2.3712564481424496,15.2,2.8713930346059686,0.0,0.0,0.02,0.14142135623730942
622,15.38,2.346425853444827,15.2,2.8713930346059686,0.02,0.14142135623730942,0.0,0.0
623,15.38,2.346425853444827,15.2,2.8713930346059686,0.0,0.0,0.0,0.0
624,15.4,2.3386722205349857,15.22,2.866342332546297,0.02,0.14142135623730936,0.02,0.14142135623730942
625,15.4,2.3386722205349857,15.24,2.8324648528899954,0.0,0.0,0.02,0.14142135623730948
626,15.4,2.3386722205349857,15.26,2.812581064591377,0.0,0.0,0.02,0.1414213562373094
627,15.4,2.3386722205349857,15.26,2.812581064591377,0.0,0.0,0.0,0.0
628,15.4,2.3386722205349857,15.3,2.808514750191071,0.0,0.0,0.04,0.19794866372215744
629,15.42,2.3131390457337315,15.32,2.765974013778502,0.02,0.14142135623730934,0.02,0.14142135623730942
630,15.42,2.3131390457337315,15.36,2.775696272274466,0.0,0.0,0.04,0.19794866372215753
631,15.42,2.3131390457337315,15.42,2.778121520681461,0.0,0.0,0.06,0.23989793748209529
632,15.42,2.3131390457337315,15.42,2.778121520681461,0.0,0.0,0.0,0.0
633,15.44,2.3137565532603257,15.42,2.778121520681461,0.02,0.14142135623730942,0.0,0.0
634,15.46,2.314197529184065,15.42,2.778121520681461,0.02,0.14142135623730945,0.0,0.0
635,15.48,2.3056275430665156,15.42,2.778121520681461,0.02,0.1414213562373095,0.0,0.0
636,15.48,2.3056275430665156,15.44,2.778635695180391,0.0,0.0,0.02,0.1414213562373095
637,15.48,2.3056275430665156,15.46,2.786336926753072,0.0,0.0,0.02,0.1414213562373095
638,15.48,2.3056275430665156,15.48,2.7865566491969385,0.0,0.0,0.02,0.1414213562373094
639,15.48,2.3056275430665156,15.5,2.793943887943992,0.0,0.0,0.02,0.14142135623730948
640,15.5,2.3233508524700848,15.52,2.793870842704487,0.02,0.14142135623730942,0.02,0.14142135623730945
641,15.5,2.3233508524700848,15.52,2.793870842704487,0.0,0.0,0.0,0.0
642,15.5,2.3233508524700848,15.56,2.822359701688339,0.0,0.0,0.04,0.1979486637221575
643,15.54,2.3229994684915978,15.56,2.822359701688339,0.04,0.1979486637221575,0.0,0.0
644,15.56,2.32256016376018,15.56,2.822359701688339,0.02,0.1414213562373095,0.0,0.0
645,15.56,2.32256016376018,15.56,2.822359701688339,0.0,0.0,0.0,0.0
646,15.58,2.321944997502863,15.58,2.8506354465240893,0.02,0.14142135623730942,0.02,0.14142135623730948
647,15.62,2.3809619047428567,15.62,2.8989090136442286,0.04,0.19794866372215744,0.04,0.19794866372215753
648,15.64,2.3884073764578706,15.62,2.8989090136442286,0.02,0.14142135623730945,0.0,0.0
649,15.66,2.3956593400292507,15.62,2.8989090136442286,0.02,0.14142135623730942,0.0,0.0
650,15.72,2.3822472669343804,15.62,2.8989090136442286,0.06,0.23989793748209526,0.0,0.0
651,15.72,2.3822472669343804,15.62,2.8989090136442286,0.0,0.0,0.0,0.0
652,15.74,2.371686732935797,15.62,2.8989090136442286,0.02,0.1414213562373094,0.0,0.0
653,15.76,2.386697829766526,15.62,2.8989090136442286,0.02,0.14142135623730948,0.0,0.0
654,15.76,2.386697829766526,15.62,2.8989090136442286,0.0,0.0,0.0,0.0
655,15.76,2.386697829766526,15.62,2.8989090136442286,0.0,0.0,0.0,0.0
656,15.76,2.386697829766526,15.64,2.9050273102794386,0.0,0.0,0.02,0.14142135623730945
657,15.78,2.392931768559144,15.68,2.916805633229751,0.02,0.1414213562373094,0.04,0.19794866372215744
658,15.8,2.3819045715047245,15.68,2.916805633229751,0.02,0.1414213562373094,0.0,0.0
659,15.82,2.3792470083054873,15.68,2.916805633229751,0.02,0.1414213562373094,0.0,0.0
660,15.84,2.3849870576810526,15.7,2.91547594742265,0.02,0.14142135623730942,0.02,0.14142135623730942
661,15.84,2.3849870576810526,15.7,2.91547594742265,0.0,0.0,0.0,0.0
662,15.84,2.3849870576810526,15.7,2.91547594742265,0.0,0.0,0.0,0.0
663,15.84,2.3849870576810526,15.72,2.9069936781661485,0.0,0.0,0.02,0.1414213562373095
664,15.88,2.3529399759900897,15.72,2.9069936781661485,0.04,0.1979486637221575,0.0,0.0
665,15.88,2.3529399759900897,15.72,2.9069936781661485,0.0,0.0,0.0,0.0
666,15.88,2.3529399759900897,15.74,2.9123943442340594,0.0,0.0,0.02,0.14142135623730948
667,15.88,2.3529399759900897,15.74,2.9123943442340594,0.0,0.0,0.0,0.0
668,15.88,2.3529399759900897,15.76,2.9246314960615294,0.0,0.0,0.02,0.1414213562373094
669,15.94,2.376844074629642,15.76,2.9246314960615294,0.06,0.2398979374820953,0.0,0.0
670,15.96,2.35571385255129,15.78,2.936678673715098,0.02,0.14142135623730942,0.02,0.14142135623730948
671,15.98,2.4031441989228046,15.82,2.953310145637693,0.02,0.14142135623730942,0.04,0.19794866372215744
672,15.98,2.4031441989228046,15.82,2.953310145637693,0.0,0.0,0.0,0.0
673,16.0,2.424366106925306,15.84,2.964827833388079,0.02,0.14142135623730942,0.02,0.14142135623730948
674,16.0,2.424366106925306,15.86,2.955520604025005,0.0,0.0,0.02,0.14142135623730936
675,16.0,2.424366106925306,15.86,2.955520604025005,0.0,0.0,0.0,0.0
676,16.02,2.4618725244274153,15.86,2.955520604025005,0.02,0.14142135623730934,0.0,0.0
677,16.02,2.4618725244274153,15.86,2.955520604025005,0.0,0.0,0.0,0.0
678,16.04,2.465765601187591,15.86,2.955520604025005,0.02,0.14142135623730936,0.0,0.0
679,16.04,2.465765601187591,15.9,2.9778090836679763,0.0,0.0,0.04,0.1979486637221575
680,16.04,2.465765601187591,15.94,3.0129651812912597,0.0,0.0,0.04,0.1979486637221575
681,16.06,2.4777376119091765,15.94,3.0129651812912597,0.02,0.14142135623730945,0.0,0.0
682,16.06,2.4777376119091765,15.94,3.0129651812912597,0.0,0.0,0.0,0.0
683,16.06,2.4777376119091765,15.94,3.0129651812912597,0.0,0.0,0.0,0.0
684,16.06,2.4777376119091765,15.96,3.00312762136478,0.0,0.0,0.02,0.14142135623730948
685,16.06,2.4777376119091765,15.96,3.00312762136478,0.0,0.0,0.0,0.0
686,16.08,2.4730382866722747,15.96,3.00312762136478,0.02,0.14142135623730945,0.0,0.0
687,16.08,2.4730382866722747,15.98,2.999931972017815,0.0,0.0,0.02,0.14142135623730948
688,16.1,2.5091668671786143,15.98,2.999931972017815,0.02,0.14142135623730936,0.0,0.0
689,16.1,2.5091668671786143,15.98,2.999931972017815,0.0,0.0,0.0,0.0
690,16.1,2.5091668671786143,15.98,2.999931972017815,0.0,0.0,0.0,0.0
691,16.12,2.4713872828921035,15.98,2.999931972017815,0.02,0.14142135623730942,0.0,0.0
692,16.12,2.4713872828921035,15.98,2.999931972017815,0.0,0.0,0.0,0.0
693,16.12,2.4713872828921035,15.98,2.999931972017815,0.0,0.0,0.0,0.0
694,16.12,2.4713872828921035,15.98,2.999931972017815,0.0,0.0,0.0,0.0
695,16.12,2.4713872828921035,15.98,2.999931972017815,0.0,0.0,0.0,0.0
696,16.12,2.4713872828921035,15.98,2.999931972017815,0.0,0.0,0.0,0.0
697,16.12,2.4713872828921035,16.0,3.0169588688489823,0.0,0.0,0.02,0.1414213562373094
698,16.12,2.4713872828921035,16.02,2.9999319720178153,0.0,0.0,0.02,0.14142135623730948
699,16.16,2.5503901262195883,16.02,2.9999319720178153,0.04,0.19794866372215744,0.0,0.0
700,16.16,2.5503901262195883,16.02,2.9999319720178153,0.0,0.0,0.0,0.0
701,16.18,2.553029413005943,16.04,2.9963242787911777,0.02,0.14142135623730936,0.02,0.14142135623730936
702,16.18,2.553029413005943,16.06,2.9582813543387947,0.0,0.0,0.02,0.14142135623730942
703,16.18,2.553029413005943,16.06,2.9582813543387947,0.0,0.0,0.0,0.0
704,16.22,2.5498299263012085,16.06,2.9582813543387947,0.04,0.19794866372215741,0.0,0.0
705,16.26,2.561966719024226,16.06,2.9582813543387947,0.04,0.1979486637221575,0.0,0.0
706,16.28,2.563798202762805,16.06,2.9582813543387947,0.02,0.14142135623730934,0.0,0.0
707,16.28,2.563798202762805,16.06,2.9582813543387947,0.0,0.0,0.0,0.0
708,16.28,2.563798202762805,16.06,2.9582813543387947,0.0,0.0,0.0,0.0
709,16.28,2.563798202762805,16.06,2.9582813543387947,0.0,0.0,0.0,0.0
710,16.28,2.563798202762805,16.06,2.9582813543387947,0.0,0.0,0.0,0.0
711,16.28,2.563798202762805,16.06,2.9582813543387947,0.0,0.0,0.0,0.0
712,16.28,2.563798202762805,16.06,2.9582813543387947,0.0,0.0,0.0,0.0
713,16.28,2.563798202762805,16.08,2.9886861491229193,0.0,0.0,0.02,0.14142135623730948
714,16.3,2.604940361258638,16.1,2.9778090836679754,0.02,0.14142135623730936,0.02,0.1414213562373094
715,16.3,2.604940361258638,16.1,2.9778090836679754,0.0,0.0,0.0,0.0
716,16.32,2.598586743063331,16.12,2.9941439442992177,0.02,0.14142135623730936,0.02,0.14142135623730945
717,16.32,2.598586743063331,16.14,2.9966648127543403,0.0,0.0,0.02,0.14142135623730945
718,16.34,2.6077592226402544,16.18,2.9808230612448265,0.02,0.14142135623730936,0.04,0.1979486637221575
719,16.34,2.6077592226402544,16.18,2.9808230612448265,0.0,0.0,0.0,0.0
720,16.34,2.6077592226402544,16.2,2.955451552225315,0.0,0.0,0.02,0.14142135623730936
721,16.36,2.6089328493169184,16.22,2.9227468209873813,0.02,0.14142135623730945,0.02,0.14142135623730936
722,16.4,2.641891715558134,16.22,2.9227468209873813,0.04,0.19794866372215744,0.0,0.0
723,16.4,2.641891715558134,16.22,2.9227468209873813,0.0,0.0,0.0,0.0
724,16.42,2.6502984044543103,16.22,2.9227468209873813,0.02,0.1414213562373094,0.0,0.0
725,16.42,2.6502984044543103,16.24,2.9176451225645126,0.0,0.0,0.02,0.1414213562373094
726,16.44,2.681455590091444,16.24,2.9176451225645126,0.02,0.14142135623730942,0.0,0.0
727,16.46,2.6665731276111586,16.3,2.9084675816431895,0.02,0.14142135623730942,0.06,0.23989793748209526
728,16.46,2.6665731276111586,16.32,2.909800470051203,0.0,0.0,0.02,0.14142135623730934
729,16.5,2.674520746692722,16.34,2.9109925370945917,0.04,0.1979486637221575,0.02,0.1414213562373095
730,16.52,2.643745024600905,16.34,2.9109925370945917,0.02,0.14142135623730945,0.0,0.0
731,16.52,2.643745024600905,16.34,2.9109925370945917,0.0,0.0,0.0,0.0
732,16.52,2.643745024600905,16.38,2.926933339779061,0.0,0.0,0.04,0.1979486637221575
733,16.58,2.6193160035647893,16.4,2.9485382057928997,0.06,0.23989793748209523,0.02,0.14142135623730936
734,16.58,2.6193160035647893,16.44,2.9427184433334252,0.0,0.0,0.04,0.19794866372215744
735,16.58,2.6193160035647893,16.44,2.9427184433334252,0.0,0.0,0.0,0.0
736,16.62,2.6333031945231293,16.48,2.9571083503852824,0.04,0.1979486637221575,0.04,0.1979486637221575
737,16.66,2.638877312303047,16.48,2.9571083503852824,0.04,0.1979486637221575,0.0,0.0
738,16.68,2.637562263507261,16.52,2.970879070069933,0.02,0.14142135623730936,0.04,0.19794866372215747
739,16.7,2.636091726749419,16.54,2.977534934423823,0.02,0.14142135623730945,0.02,0.14142135623730934
740,16.72,2.6111222077247667,16.56,2.98403917466215,0.02,0.1414213562373095,0.02,0.14142135623730936
741,16.76,2.599528999724404,16.58,2.9698484809835004,0.04,0.19794866372215747,0.02,0.1414213562373094
742,16.8,2.571428571428572,16.66,2.99393945653344,0.04,0.19794866372215744,0.08,0.2740475156178697
743,16.82,2.584806470472387,16.66,2.99393945653344,0.02,0.14142135623730942,0.0,0.0
744,16.82,2.584806470472387,16.76,2.9524116741873163,0.0,0.0,0.1,0.30304576336566297
745,16.86,2.5952075140181616,16.78,2.971222520328313,0.04,0.19794866372215744,0.02,0.14142135623730945
746,16.9,2.6127630225959826,16.8,2.9692299558323616,0.04,0.19794866372215753,0.02,0.14142135623730942
747,16.96,2.6338456403409176,16.88,2.946045429634341,0.06,0.23989793748209529,0.08,0.2740475156178697
748,16.98,2.6379491106168222,16.88,2.946045429634341,0.02,0.1414213562373094,0.0,0.0
749,17.04,2.679932987282804,16.92,2.947430565556297,0.06,0.2398979374820953,0.04,0.2828427124746189
750,17.06,2.668103354483121,16.98,2.931113878959426,0.02,0.1414213562373094,0.06,0.2398979374820953
751,17.1,2.6821404793597985,17.0,2.9416086117105715,0.04,0.19794866372215744,0.02,0.14142135623730936
752,17.14,2.7030594910665395,17.04,2.941331088372843,0.04,0.1979486637221575,0.04,0.1979486637221575
753,17.2,2.6878411031752547,17.1,2.957177363497778,0.06,0.2398979374820953,0.06,0.23989793748209526
754,17.28,2.763021120854074,17.18,2.9602123475955477,0.08,0.2740475156178699,0.08,0.2740475156178699
755,17.32,2.788021022964102,17.26,3.062678566222711,0.04,0.19794866372215744,0.08,0.34046786536608525
756,17.36,2.7461290009385793,17.34,3.021082384760502,0.04,0.1979486637221575,0.08,0.3404678653660854
757,17.4,2.725540575476988,17.44,3.0180409918639985,0.04,0.1979486637221575,0.1,0.3030457633656631
758,17.42,2.703663425496478,17.46,3.0183790757454494,0.02,0.14142135623730948,0.02,0.14142135623730942
759,17.44,2.7267383521006057,17.52,2.9640017075651253,0.02,0.14142135623730948,0.06,0.23989793748209526
760,17.52,2.7422618401604173,17.58,2.9352884640775843,0.08,0.27404751561786983,0.06,0.23989793748209523
761,17.56,2.7192435923038807,17.64,2.876789593861001,0.04,0.1979486637221575,0.06,0.2398979374820953
762,17.64,2.701171325668227,17.72,2.8999648132981437,0.08,0.27404751561786966,0.08,0.27404751561786966
763,17.68,2.706304053991911,17.76,2.896584899779852,0.04,0.1979486637221575,0.04,0.19794866372215744
764,17.72,2.7630211208540745,17.76,2.896584899779852,0.04,0.1979486637221575,0.0,0.0
765,17.76,2.788899278151412,17.78,2.8946819641317063,0.04,0.19794866372215744,0.02,0.1414213562373095
766,17.84,2.7207441959125513,17.94,2.944451717785053,0.08,0.27404751561786983,0.16,0.3703280399090204
767,17.92,2.761543490329202,18.04,2.913445256960584,0.08,0.2740475156178699,0.1,0.3030457633656631
768,17.98,2.7883869962428682,18.08,2.926584691954715,0.06,0.23989793748209526,0.04,0.19794866372215744
769,18.04,2.7327193602784785,18.08,2.926584691954715,0.06,0.2398979374820953,0.0,0.0
770,18.14,2.7627995266558516,18.12,2.9598676197645415,0.1,0.3030457633656631,0.04,0.1979486637221575
771,18.2,2.733018067101285,18.24,2.9524116741873154,0.06,0.2398979374820953,0.12,0.3282607226593161
772,18.26,2.790728088744248,18.24,2.9524116741873154,0.06,0.2398979374820953,0.0,0.0
773,18.28,2.7924095366561397,18.28,2.9695048718049715,0.02,0.14142135623730945,0.04,0.19794866372215741
774,18.32,2.773342490827372,18.32,2.9927804286110846,0.04,0.19794866372215744,0.04,0.19794866372215741
775,18.44,2.7786356951803906,18.38,2.9684738056270397,0.12,0.328260722659316,0.06,0.23989793748209529
776,18.44,2.7786356951803906,18.48,3.0387967543561896,0.0,0.0,0.1,0.303045763365663
777,18.52,2.727337043150108,18.48,3.0387967543561896,0.08,0.27404751561786983,0.0,0.0
778,18.56,2.673833905668421,18.54,3.0318715173897433,0.04,0.19794866372215744,0.06,0.23989793748209526
779,18.58,2.7262143895811253,18.6,2.982944716831586,0.02,0.14142135623730942,0.06,0.23989793748209529
780,18.66,2.7819388335240918,18.7,2.9502680611519114,0.08,0.27404751561786983,0.1,0.3030457633656632
781,18.76,2.744642276233789,18.72,2.962624319272163,0.1,0.3030457633656631,0.02,0.14142135623730934
782,18.84,2.6981475126464085,18.82,2.939457120501217,0.08,0.2740475156178698,0.1,0.3030457633656631
783,18.92,2.694211482086008,18.9,2.9640705601780613,0.08,0.3404678653660855,0.08,0.27404751561786983
784,19.0,2.6649654437396615,18.94,2.9720466390165887,0.08,0.2740475156178698,0.04,0.19794866372215744
785,19.08,2.7615434903292027,18.94,2.9720466390165887,0.08,0.27404751561786983,0.0,0.0
786,19.18,2.7530317240216085,19.0,3.0169588688489823,0.1,0.3030457633656632,0.06,0.23989793748209529
787,19.18,2.7530317240216085,19.0,3.0169588688489823,0.0,0.0,0.0,0.0
788,19.2,2.740475156178698,19.02,3.0135070084199107,0.02,0.1414213562373095,0.02,0.14142135623730942
789,19.28,2.740773017725815,19.1,3.0788945803217573,0.08,0.2740475156178697,0.08,0.27404751561786966
790,19.34,2.7375693076679743,19.14,3.0640109766947847,0.06,0.23989793748209529,0.04,0.1979486637221575
791,19.38,2.732196544757291,19.2,3.0705978943149543,0.04,0.1979486637221575,0.06,0.23989793748209526
792,19.42,2.763390405030069,19.22,3.0857804225716605,0.04,0.19794866372215744,0.02,0.14142135623730942
793,19.5,2.808514750191071,19.26,3.0359075568728295,0.08,0.2740475156178697,0.04,0.19794866372215747
794,19.56,2.807860686119071,19.34,3.0546718986109234,0.06,0.23989793748209529,0.08,0.2740475156178697
795,19.58,2.7854578636561866,19.42,3.0578770813912652,0.02,0.14142135623730934,0.08,0.2740475156178697
796,19.6,2.8139593719417446,19.44,3.0782979659784298,0.02,0.14142135623730942,0.02,0.14142135623730945
797,19.6,2.8139593719417446,19.46,3.0385952715835307,0.0,0.0,0.02,0.14142135623730948
798,19.66,2.8111294846719237,19.48,3.052198939673975,0.06,0.23989793748209526,0.02,0.14142135623730936
799,19.68,2.8459781862717595,19.5,3.078894580321758,0.02,0.14142135623730942,0.02,0.14142135623730945
800,19.72,2.835921187126298,19.6,3.0904725218262774,0.04,0.19794866372215741,0.1,0.30304576336566297
801,19.72,2.835921187126298,19.6,3.0904725218262774,0.0,0.0,0.0,0.0
802,19.74,2.8557853918110925,19.72,3.1496031496047223,0.02,0.14142135623730945,0.12,0.328260722659316
803,19.78,2.8592135353653343,19.8,3.1233158727250636,0.04,0.1979486637221575,0.08,0.27404751561786966
804,19.84,2.83102346820916,19.84,3.072989636514001,0.06,0.23989793748209526,0.04,0.1979486637221575
805,19.9,2.8230104064813575,19.86,3.077303351697286,0.06,0.23989793748209526,0.02,0.14142135623730942
806,19.96,2.7918248000699677,19.92,3.062878464744548,0.06,0.23989793748209529,0.06,0.2398979374820953
807,20.02,2.7883869962428687,19.96,3.063677928402331,0.06,0.23989793748209529,0.04,0.19794866372215744
808,20.02,2.7883869962428687,19.96,3.063677928402331,0.0,0.0,0.0,0.0
809,20.04,2.79912522778391,20.0,3.0639443699324596,0.02,0.1414213562373094,0.04,0.19794866372215744
810,20.1,2.7939438879439917,20.04,3.0703320301736436,0.06,0.23989793748209529,0.04,0.19794866372215747
811,20.18,2.7971559900465084,20.08,3.0894157693516053,0.08,0.27404751561786983,0.04,0.1979486637221575
812,20.2,2.7994168488950613,20.08,3.0894157693516053,0.02,0.1414213562373094,0.0,0.0
813,20.24,2.766859267126109,20.12,3.0946959232116575,0.04,0.1979486637221575,0.04,0.19794866372215747
814,20.28,2.7924095366561397,20.16,3.1451939364622947,0.04,0.19794866372215747,0.04,0.19794866372215753
815,20.38,2.7619129720731834,20.18,3.114744396103993,0.1,0.3642156795423417,0.02,0.14142135623730948
816,20.46,2.786336926753072,20.18,3.114744396103993,0.08,0.2740475156178699,0.0,0.0
817,20.48,2.8011659380059752,20.22,3.0725247213432323,0.02,0.1414213562373095,0.04,0.19794866372215744
818,20.56,2.8654165918584957,20.28,3.0642107882947656,0.08,0.2740475156178698,0.06,0.23989793748209529
819,20.62,2.8276333220701786,20.28,3.0642107882947656,0.06,0.23989793748209526,0.0,0.0
820,20.64,2.8410978044928124,20.34,3.0812798824978085,0.02,0.14142135623730945,0.06,0.23989793748209529
821,20.64,2.8410978044928124,20.4,3.0970690555255436,0.0,0.0,0.06,0.2398979374820953
822,20.68,2.8387982510569647,20.44,3.0716611207645164,0.04,0.19794866372215744,0.04,0.1979486637221575
823,20.7,2.8517806825253045,20.48,3.078828295548387,0.02,0.14142135623730948,0.04,0.19794866372215753
824,20.78,2.8876231310437275,20.48,3.078828295548387,0.08,0.2740475156178697,0.0,0.0
825,20.82,2.8691888919970374,20.5,3.0722590239437952,0.04,0.1979486637221575,0.02,0.14142135623730942
826,20.86,2.878562566452152,20.54,3.0519983416691137,0.04,0.19794866372215744,0.04,0.1979486637221575
827,20.96,2.878208059305836,20.56,3.0915289130797667,0.1,0.3030457633656632,0.02,0.14142135623730948
828,21.06,2.9025674771111993,20.62,3.083133841680294,0.1,0.3030457633656632,0.06,0.23989793748209526
829,21.1,2.858928013741358,20.64,3.095487169465662,0.04,0.1979486637221575,0.02,0.1414213562373094
830,21.12,2.8474120007545123,20.68,3.0867723053873157,0.02,0.14142135623730945,0.04,0.1979486637221575
831,21.16,2.902215902178393,20.74,3.0359075568728295,0.04,0.2828427124746187,0.06,0.23989793748209529
832,21.16,2.902215902178393,20.78,3.0458402546986703,0.0,0.0,0.04,0.1979486637221575
833,21.26,2.9610395306447392,20.82,3.05520632924942,0.1,0.30304576336566313,0.04,0.19794866372215741
834,21.26,2.9610395306447392,20.86,3.0170265129083367,0.0,0.0,0.04,0.19794866372215744
835,21.3,2.9778090836679754,20.9,3.0321407538273037,0.04,0.19794866372215744,0.04,0.1979486637221575
836,21.32,2.9791109480541884,20.92,3.0226356926715883,0.02,0.14142135623730936,0.02,0.14142135623730945
837,21.36,2.9537938247588764,20.94,3.006184102336858,0.04,0.19794866372215753,0.02,0.14142135623730945
838,21.42,2.9560729603544593,20.94,3.006184102336858,0.06,0.23989793748209529,0.0,0.0
839,21.48,2.957108350385282,20.96,3.03018824767151,0.06,0.2398979374820953,0.02,0.14142135623730945
840,21.6,2.9623487647611033,21.04,3.096805463963252,0.12,0.328260722659316,0.08,0.2740475156178697
841,21.62,2.9477767478393004,21.08,3.1157270583349916,0.02,0.14142135623730936,0.04,0.1979486637221575
842,21.68,2.909800470051203,21.1,3.0788945803217573,0.06,0.23989793748209526,0.02,0.14142135623730948
843,21.72,2.921000667230183,21.12,3.088094320226026,0.04,0.19794866372215741,0.02,0.14142135623730948
844,21.72,2.921000667230183,21.16,3.0729896365140004,0.0,0.0,0.04,0.2828427124746188
845,21.76,2.917645122564512,21.2,3.063944369932459,0.04,0.19794866372215744,0.04,0.19794866372215741
846,21.78,2.894681964131706,21.22,3.0592115831050473,0.02,0.14142135623730945,0.02,0.14142135623730936
847,21.78,2.894681964131706,21.24,3.08094870096196,0.0,0.0,0.02,0.1414213562373095
848,21.82,2.9115533409406837,21.26,3.0892175880184367,0.04,0.1979486637221575,0.02,0.14142135623730942
849,21.84,2.923235557126551,21.3,3.0656091048392766,0.02,0.14142135623730945,0.04,0.1979486637221575
850,21.9,2.8943999413364017,21.38,3.022973262690025,0.06,0.23989793748209526,0.08,0.27404751561786966
